edge_id,from_node_id,to_node_id,river_name,length_km,wkt,edge_type
443,68.63831_27.70668,68.32214_27.46151,Spatial_Link,41.40195551563137,"LINESTRING (68.63830971446627 27.70667757482057, 68.3221392850302 27.461514527280084)",1
444,68.32214_27.46151,68.63831_27.70668,Spatial_Link,41.40195551563137,"LINESTRING (68.3221392850302 27.461514527280084, 68.63830971446627 27.70667757482057)",1
445,68.41704_27.62784,68.18257_27.33304,Spatial_Link,40.119170975796685,"LINESTRING (68.41703746193609 27.62784199736804, 68.1825663090327 27.333042592121163)",1
446,68.18257_27.33304,68.41704_27.62784,Spatial_Link,40.119170975796685,"LINESTRING (68.1825663090327 27.333042592121163, 68.41703746193609 27.62784199736804)",1
447,68.32214_27.46151,68.10280_27.19338,Spatial_Link,36.85680604146516,"LINESTRING (68.3221392850302 27.461514527280084, 68.1028010817139 27.193379388554877)",1
448,68.10280_27.19338,68.32214_27.46151,Spatial_Link,36.85680604146516,"LINESTRING (68.1028010817139 27.193379388554877, 68.3221392850302 27.461514527280084)",1
449,68.18257_27.33304,67.99820_26.98992,Spatial_Link,42.28885256042445,"LINESTRING (68.1825663090327 27.333042592121163, 67.99820002966769 26.98992383237873)",1
450,67.99820_26.98992,68.18257_27.33304,Spatial_Link,42.28885256042445,"LINESTRING (67.99820002966769 26.98992383237873, 68.1825663090327 27.333042592121163)",1
451,68.10280_27.19338,67.89980_26.80404,Spatial_Link,47.73641802453079,"LINESTRING (68.1028010817139 27.193379388554877, 67.89979692687697 26.80404087678224)",1
452,67.89980_26.80404,68.10280_27.19338,Spatial_Link,47.73641802453079,"LINESTRING (67.89979692687697 26.80404087678224, 68.1028010817139 27.193379388554877)",1
453,67.99820_26.98992,67.92720_26.55727,Spatial_Link,48.62263417493522,"LINESTRING (67.99820002966769 26.98992383237873, 67.92720086084222 26.557268692335896)",1
454,67.92720_26.55727,67.99820_26.98992,Spatial_Link,48.62263417493522,"LINESTRING (67.92720086084222 26.557268692335896, 67.99820002966769 26.98992383237873)",1
455,67.92720_26.55727,68.11690_26.15969,Spatial_Link,48.07939716353348,"LINESTRING (67.92720086084222 26.557268692335896, 68.1168961617606 26.159689785163337)",1
456,68.11690_26.15969,67.92720_26.55727,Spatial_Link,48.07939716353348,"LINESTRING (68.1168961617606 26.159689785163337, 67.92720086084222 26.557268692335896)",1
457,68.11690_26.15969,68.35468_25.77962,Spatial_Link,48.48796866733517,"LINESTRING (68.1168961617606 26.159689785163337, 68.35467920271097 25.779621260195945)",1
458,68.35468_25.77962,68.11690_26.15969,Spatial_Link,48.48796866733517,"LINESTRING (68.35467920271097 25.779621260195945, 68.1168961617606 26.159689785163337)",1
459,68.24737_25.94900,68.37955_25.60717,Spatial_Link,40.24690487951048,"LINESTRING (68.2473716489997 25.94899531662584, 68.3795462588496 25.60717494355108)",1
460,68.37955_25.60717,68.24737_25.94900,Spatial_Link,40.24690487951048,"LINESTRING (68.3795462588496 25.60717494355108, 68.2473716489997 25.94899531662584)",1
461,68.35468_25.77962,68.31064_25.39389,Spatial_Link,43.11868087518853,"LINESTRING (68.35467920271097 25.779621260195945, 68.31063537734632 25.39388573392389)",1
462,68.31064_25.39389,68.35468_25.77962,Spatial_Link,43.11868087518853,"LINESTRING (68.31063537734632 25.39388573392389, 68.35467920271097 25.779621260195945)",1
463,68.37955_25.60717,68.33617_25.17508,Spatial_Link,48.24342069937638,"LINESTRING (68.3795462588496 25.60717494355108, 68.33617082535567 25.17508461136693)",1
464,68.33617_25.17508,68.37955_25.60717,Spatial_Link,48.24342069937638,"LINESTRING (68.33617082535567 25.17508461136693, 68.3795462588496 25.60717494355108)",1
465,68.31064_25.39389,68.27357_25.00018,Spatial_Link,43.93696399580107,"LINESTRING (68.31063537734632 25.39388573392389, 68.27357422026914 25.00017671986921)",1
466,68.27357_25.00018,68.31064_25.39389,Spatial_Link,43.93696399580107,"LINESTRING (68.27357422026914 25.00017671986921, 68.31063537734632 25.39388573392389)",1
467,68.33617_25.17508,68.14642_24.88837,Spatial_Link,37.174154238732896,"LINESTRING (68.33617082535567 25.17508461136693, 68.14641784004375 24.88836737325644)",1
468,68.14642_24.88837,68.33617_25.17508,Spatial_Link,37.174154238732896,"LINESTRING (68.14641784004375 24.88836737325644, 68.33617082535567 25.17508461136693)",1
469,68.27357_25.00018,68.00467_24.73842,Spatial_Link,39.7883189907482,"LINESTRING (68.27357422026914 25.00017671986921, 68.00466930877708 24.73841747748788)",1
470,68.00467_24.73842,68.27357_25.00018,Spatial_Link,39.7883189907482,"LINESTRING (68.00466930877708 24.73841747748788, 68.27357422026914 25.00017671986921)",1
471,68.14642_24.88837,67.95841_24.51616,Spatial_Link,45.53762930572432,"LINESTRING (68.14641784004375 24.88836737325644, 67.95841143374847 24.516155916160983)",1
472,67.95841_24.51616,68.14642_24.88837,Spatial_Link,45.53762930572432,"LINESTRING (67.95841143374847 24.516155916160983, 68.14641784004375 24.88836737325644)",1
473,68.00467_24.73842,67.86798_24.36578,Spatial_Link,43.68108021171246,"LINESTRING (68.00466930877708 24.73841747748788, 67.86798495234967 24.365776578950623)",1
474,67.86798_24.36578,68.00467_24.73842,Spatial_Link,43.68108021171246,"LINESTRING (67.86798495234967 24.365776578950623, 68.00466930877708 24.73841747748788)",1
475,67.95841_24.51616,67.78163_24.26962,Spatial_Link,32.74164601453377,"LINESTRING (67.95841143374847 24.516155916160983, 67.78163150391887 24.269616733762884)",1
476,67.78163_24.26962,67.95841_24.51616,Spatial_Link,32.74164601453377,"LINESTRING (67.78163150391887 24.269616733762884, 67.95841143374847 24.516155916160983)",1
477,67.86798_24.36578,67.76016_24.05285,Spatial_Link,36.4737057960477,"LINESTRING (67.86798495234967 24.365776578950623, 67.76015625000002 24.052850653119123)",1
478,67.76016_24.05285,67.86798_24.36578,Spatial_Link,36.4737057960477,"LINESTRING (67.76015625000002 24.052850653119123, 67.86798495234967 24.365776578950623)",1
479,67.86798_24.36578,67.92585_23.98244,Spatial_Link,43.02707668233231,"LINESTRING (67.86798495234967 24.365776578950623, 67.925850885484 23.982442809835344)",1
480,67.92585_23.98244,67.86798_24.36578,Spatial_Link,43.02707668233231,"LINESTRING (67.925850885484 23.982442809835344, 67.86798495234967 24.365776578950623)",1
481,67.86798_24.36578,67.78862_24.06819,Spatial_Link,34.05481464964178,"LINESTRING (67.86798495234967 24.365776578950623, 67.78861734071998 24.068190794633573)",1
482,67.78862_24.06819,67.86798_24.36578,Spatial_Link,34.05481464964178,"LINESTRING (67.78861734071998 24.068190794633573, 67.86798495234967 24.365776578950623)",1
483,67.86798_24.36578,67.92676_23.98493,Spatial_Link,42.76575688823211,"LINESTRING (67.86798495234967 24.365776578950623, 67.9267578125 23.98493073124412)",1
484,67.92676_23.98493,67.86798_24.36578,Spatial_Link,42.76575688823211,"LINESTRING (67.9267578125 23.98493073124412, 67.86798495234967 24.365776578950623)",1
485,67.86798_24.36578,67.95635_23.99946,Spatial_Link,41.70738314452522,"LINESTRING (67.86798495234967 24.365776578950623, 67.95634765625002 23.99945709843162)",1
486,67.95635_23.99946,67.86798_24.36578,Spatial_Link,41.70738314452522,"LINESTRING (67.95634765625002 23.99945709843162, 67.86798495234967 24.365776578950623)",1
487,67.78163_24.26962,67.76016_24.05285,Spatial_Link,24.20155888985924,"LINESTRING (67.78163150391887 24.269616733762884, 67.76015625000002 24.052850653119123)",1
488,67.76016_24.05285,67.78163_24.26962,Spatial_Link,24.20155888985924,"LINESTRING (67.76015625000002 24.052850653119123, 67.78163150391887 24.269616733762884)",1
489,67.78163_24.26962,67.92585_23.98244,Spatial_Link,35.12651992605081,"LINESTRING (67.78163150391887 24.269616733762884, 67.925850885484 23.982442809835344)",1
490,67.92585_23.98244,67.78163_24.26962,Spatial_Link,35.12651992605081,"LINESTRING (67.925850885484 23.982442809835344, 67.78163150391887 24.269616733762884)",1
491,67.78163_24.26962,67.85752_23.90949,Spatial_Link,40.77836115562241,"LINESTRING (67.78163150391887 24.269616733762884, 67.85751953125 23.90949127811912)",1
492,67.85752_23.90949,67.78163_24.26962,Spatial_Link,40.77836115562241,"LINESTRING (67.85751953125 23.90949127811912, 67.78163150391887 24.269616733762884)",1
493,67.78163_24.26962,67.78862_24.06819,Spatial_Link,22.40875193813005,"LINESTRING (67.78163150391887 24.269616733762884, 67.78861734071998 24.068190794633573)",1
494,67.78862_24.06819,67.78163_24.26962,Spatial_Link,22.40875193813005,"LINESTRING (67.78861734071998 24.068190794633573, 67.78163150391887 24.269616733762884)",1
495,67.78163_24.26962,67.92676_23.98493,Spatial_Link,34.91388633601886,"LINESTRING (67.78163150391887 24.269616733762884, 67.9267578125 23.98493073124412)",1
496,67.92676_23.98493,67.78163_24.26962,Spatial_Link,34.91388633601886,"LINESTRING (67.9267578125 23.98493073124412, 67.78163150391887 24.269616733762884)",1
497,67.78163_24.26962,67.95635_23.99946,Spatial_Link,34.88199004493388,"LINESTRING (67.78163150391887 24.269616733762884, 67.95634765625002 23.99945709843162)",1
498,67.95635_23.99946,67.78163_24.26962,Spatial_Link,34.88199004493388,"LINESTRING (67.95634765625002 23.99945709843162, 67.78163150391887 24.269616733762884)",1
499,67.78163_24.26962,68.02451_23.93366,Spatial_Link,44.75781106686152,"LINESTRING (67.78163150391887 24.269616733762884, 68.02451171875 23.93366119999412)",1
500,68.02451_23.93366,67.78163_24.26962,Spatial_Link,44.75781106686152,"LINESTRING (68.02451171875 23.93366119999412, 67.78163150391887 24.269616733762884)",1
501,67.76016_24.05285,67.92585_23.98244,Spatial_Link,18.561135218322665,"LINESTRING (67.76015625000002 24.052850653119123, 67.925850885484 23.982442809835344)",1
502,67.92585_23.98244,67.76016_24.05285,Spatial_Link,18.561135218322665,"LINESTRING (67.925850885484 23.982442809835344, 67.76015625000002 24.052850653119123)",1
503,67.76016_24.05285,67.85752_23.90949,Spatial_Link,18.76052195739608,"LINESTRING (67.76015625000002 24.052850653119123, 67.85751953125 23.90949127811912)",1
504,67.85752_23.90949,67.76016_24.05285,Spatial_Link,18.76052195739608,"LINESTRING (67.85751953125 23.90949127811912, 67.76015625000002 24.052850653119123)",1
505,67.76016_24.05285,67.78862_24.06819,Spatial_Link,3.355636438824332,"LINESTRING (67.76015625000002 24.052850653119123, 67.78861734071998 24.068190794633573)",1
506,67.78862_24.06819,67.76016_24.05285,Spatial_Link,3.355636438824332,"LINESTRING (67.78861734071998 24.068190794633573, 67.76015625000002 24.052850653119123)",1
507,67.76016_24.05285,67.92676_23.98493,Spatial_Link,18.530082489805245,"LINESTRING (67.76015625000002 24.052850653119123, 67.9267578125 23.98493073124412)",1
508,67.92676_23.98493,67.76016_24.05285,Spatial_Link,18.530082489805245,"LINESTRING (67.9267578125 23.98493073124412, 67.76015625000002 24.052850653119123)",1
509,67.76016_24.05285,67.95635_23.99946,Spatial_Link,20.79110536660074,"LINESTRING (67.76015625000002 24.052850653119123, 67.95634765625002 23.99945709843162)",1
510,67.95635_23.99946,67.76016_24.05285,Spatial_Link,20.79110536660074,"LINESTRING (67.95634765625002 23.99945709843162, 67.76015625000002 24.052850653119123)",1
511,67.76016_24.05285,68.02451_23.93366,Spatial_Link,29.94733375372756,"LINESTRING (67.76015625000002 24.052850653119123, 68.02451171875 23.93366119999412)",1
512,68.02451_23.93366,67.76016_24.05285,Spatial_Link,29.94733375372756,"LINESTRING (68.02451171875 23.93366119999412, 67.76015625000002 24.052850653119123)",1
513,67.92585_23.98244,67.95635_23.99946,Spatial_Link,3.630110159960363,"LINESTRING (67.925850885484 23.982442809835344, 67.95634765625002 23.99945709843162)",1
514,67.95635_23.99946,67.92585_23.98244,Spatial_Link,3.630110159960363,"LINESTRING (67.95634765625002 23.99945709843162, 67.925850885484 23.982442809835344)",1
515,67.92585_23.98244,68.02451_23.93366,Spatial_Link,11.398734078249657,"LINESTRING (67.925850885484 23.982442809835344, 68.02451171875 23.93366119999412)",1
516,68.02451_23.93366,67.92585_23.98244,Spatial_Link,11.398734078249657,"LINESTRING (68.02451171875 23.93366119999412, 67.925850885484 23.982442809835344)",1
517,67.85752_23.90949,67.78862_24.06819,Spatial_Link,18.9841780079695,"LINESTRING (67.85751953125 23.90949127811912, 67.78861734071998 24.068190794633573)",1
518,67.78862_24.06819,67.85752_23.90949,Spatial_Link,18.9841780079695,"LINESTRING (67.78861734071998 24.068190794633573, 67.85751953125 23.90949127811912)",1
519,67.85752_23.90949,67.92676_23.98493,Spatial_Link,10.948745860720912,"LINESTRING (67.85751953125 23.90949127811912, 67.9267578125 23.98493073124412)",1
520,67.92676_23.98493,67.85752_23.90949,Spatial_Link,10.948745860720912,"LINESTRING (67.9267578125 23.98493073124412, 67.85751953125 23.90949127811912)",1
521,67.85752_23.90949,67.95635_23.99946,Spatial_Link,14.174979414493013,"LINESTRING (67.85751953125 23.90949127811912, 67.95634765625002 23.99945709843162)",1
522,67.95635_23.99946,67.85752_23.90949,Spatial_Link,14.174979414493013,"LINESTRING (67.95634765625002 23.99945709843162, 67.85751953125 23.90949127811912)",1
523,67.85752_23.90949,68.02451_23.93366,Spatial_Link,17.185112594869757,"LINESTRING (67.85751953125 23.90949127811912, 68.02451171875 23.93366119999412)",1
524,68.02451_23.93366,67.85752_23.90949,Spatial_Link,17.185112594869757,"LINESTRING (68.02451171875 23.93366119999412, 67.85751953125 23.90949127811912)",1
525,67.78862_24.06819,67.92676_23.98493,Spatial_Link,16.809013809035083,"LINESTRING (67.78861734071998 24.068190794633573, 67.9267578125 23.98493073124412)",1
526,67.92676_23.98493,67.78862_24.06819,Spatial_Link,16.809013809035083,"LINESTRING (67.9267578125 23.98493073124412, 67.78861734071998 24.068190794633573)",1
527,67.78862_24.06819,67.95635_23.99946,Spatial_Link,18.669880947222573,"LINESTRING (67.78861734071998 24.068190794633573, 67.95634765625002 23.99945709843162)",1
528,67.95635_23.99946,67.78862_24.06819,Spatial_Link,18.669880947222573,"LINESTRING (67.95634765625002 23.99945709843162, 67.78861734071998 24.068190794633573)",1
529,67.78862_24.06819,68.02451_23.93366,Spatial_Link,28.24829387381805,"LINESTRING (67.78861734071998 24.068190794633573, 68.02451171875 23.93366119999412)",1
530,68.02451_23.93366,67.78862_24.06819,Spatial_Link,28.24829387381805,"LINESTRING (68.02451171875 23.93366119999412, 67.78861734071998 24.068190794633573)",1
531,67.92676_23.98493,67.95635_23.99946,Spatial_Link,3.412461630438046,"LINESTRING (67.9267578125 23.98493073124412, 67.95634765625002 23.99945709843162)",1
532,67.95635_23.99946,67.92676_23.98493,Spatial_Link,3.412461630438046,"LINESTRING (67.95634765625002 23.99945709843162, 67.9267578125 23.98493073124412)",1
533,67.92676_23.98493,68.02451_23.93366,Spatial_Link,11.45284337328355,"LINESTRING (67.9267578125 23.98493073124412, 68.02451171875 23.93366119999412)",1
534,68.02451_23.93366,67.92676_23.98493,Spatial_Link,11.45284337328355,"LINESTRING (68.02451171875 23.93366119999412, 67.9267578125 23.98493073124412)",1
535,70.63744_29.04249,70.97645_29.27634,Spatial_Link,41.94977631146711,"LINESTRING (70.63744490692501 29.04248784773795, 70.97644901566463 29.276341541787357)",1
536,70.97645_29.27634,70.63744_29.04249,Spatial_Link,41.94977631146711,"LINESTRING (70.97644901566463 29.276341541787357, 70.63744490692501 29.04248784773795)",1
537,70.80844_29.15690,71.02044_29.50741,Spatial_Link,44.06088718162592,"LINESTRING (70.80844307463936 29.1569005576903, 71.02044079798203 29.507408318088533)",1
538,71.02044_29.50741,70.80844_29.15690,Spatial_Link,44.06088718162592,"LINESTRING (71.02044079798203 29.507408318088533, 70.80844307463936 29.1569005576903)",1
539,70.80844_29.15690,71.23445_29.39617,Spatial_Link,49.144231949107656,"LINESTRING (70.80844307463936 29.1569005576903, 71.23445482787162 29.396168022709627)",1
540,71.23445_29.39617,70.80844_29.15690,Spatial_Link,49.144231949107656,"LINESTRING (71.23445482787162 29.396168022709627, 70.80844307463936 29.1569005576903)",1
541,70.80844_29.15690,71.01560_29.36688,Spatial_Link,30.805777137387278,"LINESTRING (70.80844307463936 29.1569005576903, 71.0155970405623 29.366884347956773)",1
542,71.01560_29.36688,70.80844_29.15690,Spatial_Link,30.805777137387278,"LINESTRING (71.0155970405623 29.366884347956773, 70.80844307463936 29.1569005576903)",1
543,70.97645_29.27634,71.16562_29.67800,Spatial_Link,48.27087860040827,"LINESTRING (70.97644901566463 29.276341541787357, 71.16562079616405 29.67800225888336)",1
544,71.16562_29.67800,70.97645_29.27634,Spatial_Link,48.27087860040827,"LINESTRING (71.16562079616405 29.67800225888336, 70.97644901566463 29.276341541787357)",1
545,70.97645_29.27634,71.39389_29.36916,Spatial_Link,41.76567096262499,"LINESTRING (70.97644901566463 29.276341541787357, 71.39389257687819 29.36916133989496)",1
546,71.39389_29.36916,70.97645_29.27634,Spatial_Link,41.76567096262499,"LINESTRING (71.39389257687819 29.36916133989496, 70.97644901566463 29.276341541787357)",1
547,70.97645_29.27634,71.23445_29.39617,Spatial_Link,28.33767003516695,"LINESTRING (70.97644901566463 29.276341541787357, 71.23445482787162 29.396168022709627)",1
548,71.23445_29.39617,70.97645_29.27634,Spatial_Link,28.33767003516695,"LINESTRING (71.23445482787162 29.396168022709627, 70.97644901566463 29.276341541787357)",1
549,70.97645_29.27634,71.01560_29.36688,Spatial_Link,10.759527549787776,"LINESTRING (70.97644901566463 29.276341541787357, 71.0155970405623 29.366884347956773)",1
550,71.01560_29.36688,70.97645_29.27634,Spatial_Link,10.759527549787776,"LINESTRING (71.0155970405623 29.366884347956773, 70.97644901566463 29.276341541787357)",1
551,71.02044_29.50741,71.19913_29.90783,Spatial_Link,47.75290767588646,"LINESTRING (71.02044079798203 29.507408318088533, 71.1991331541129 29.907833706232594)",1
552,71.19913_29.90783,71.02044_29.50741,Spatial_Link,47.75290767588646,"LINESTRING (71.1991331541129 29.907833706232594, 71.02044079798203 29.507408318088533)",1
